date,model_decile_top,count_top,avg_model_score_top,avg_stock_return_14d_top,median_stock_return_14d_top,avg_excess_vs_spy_14d_top,median_excess_vs_spy_14d_top,avg_sector_neutral_return_14d_after_cost_top,median_sector_neutral_return_14d_after_cost_top,winsorized_sector_neutral_return_14d_after_cost_top,hit_rate_vs_spy_top,hit_rate_sector_neutral_after_cost_top,top5_positive_contribution_share_top,model_decile_bottom,count_bottom,avg_model_score_bottom,avg_stock_return_14d_bottom,median_stock_return_14d_bottom,avg_excess_vs_spy_14d_bottom,median_excess_vs_spy_14d_bottom,avg_sector_neutral_return_14d_after_cost_bottom,median_sector_neutral_return_14d_after_cost_bottom,winsorized_sector_neutral_return_14d_after_cost_bottom,hit_rate_vs_spy_bottom,hit_rate_sector_neutral_after_cost_bottom,top5_positive_contribution_share_bottom,top_minus_bottom_sector_neutral_14d,top_minus_bottom_median_sector_neutral_14d,top_minus_bottom_excess_vs_spy_14d
2026-03-26,10,51,0.13475991785526276,0.19253614526321788,0.173448260872743,0.0726005137723551,0.05351262938188017,0.06958512249725674,0.07395062596523122,0.06782440746894497,0.6862745098039216,0.7843137254901961,0.3083016161668041,1,51,-0.23396237194538116,0.051994056608845055,0.053269740791925146,-0.06794157488201778,-0.06666589069893769,-0.016949194766946046,-0.008604146153648516,-0.016788349299149644,0.1568627450980392,0.45098039215686275,0.47830409954813313,0.08653431726420278,0.08255477211887974,0.1405420886543729
2026-03-27,10,51,0.13535583019256592,0.23570675207677624,0.20630434356453442,0.11426110820447562,0.08485869969223381,0.10840042148344911,0.10533692159596436,0.11008194386313128,0.7254901960784313,0.8431372549019608,0.26195750232742154,1,51,-0.23396237194538116,0.04625793172886177,0.0468067912375969,-0.07518771214343885,-0.07463885263470371,-0.014906479270190051,-0.011752180219753048,-0.014819817347273643,0.17647058823529413,0.37254901960784315,0.5068856946537119,0.12330690075363916,0.11708910181571741,0.18944882034791447
2026-03-30,10,51,0.13353799283504486,0.169946480812851,0.185846024153284,0.08731279994559885,0.1032123432860319,0.07956340228689246,0.06406933590769653,0.08021022731474736,0.6666666666666666,0.7843137254901961,0.27851637056472384,1,51,-0.23396237194538116,0.02475890959041358,0.026054783879701615,-0.05787477127683851,-0.056578896987550475,-0.009149651481364962,-0.0014140333575314843,-0.009049786044073952,0.19607843137254902,0.47058823529411764,0.43717362292187495,0.08871305376825742,0.06548336926522802,0.14518757122243736
2026-03-31,10,51,0.11903556436300278,0.15721778830101688,0.14668628660746896,0.07179865550623561,0.06126715381268766,0.0737124664431954,0.07466718455545657,0.07584292003213441,0.6666666666666666,0.7843137254901961,0.2736238721336132,1,51,-0.23396237194538116,0.01812464935376988,0.025140045974318737,-0.06729448344101144,-0.06027908682046257,-0.01025558595310961,-0.006693304239747953,-0.00999293395428411,0.09803921568627451,0.43137254901960786,0.49043838803233386,0.083968052396305,0.08136048879520452,0.13909313894724706
2026-04-01,10,51,0.11847241967916489,0.13211649066043366,0.12514817354437713,0.051882293161085315,0.04491397604502878,0.05647411472484739,0.06075507478972414,0.05636259142605158,0.6274509803921569,0.7058823529411765,0.28497415190047376,1,51,-0.23396237194538116,0.021602696187769235,0.025111962020976764,-0.05863150131157911,-0.055122235478371584,-0.013731604858369653,-0.013871526610521987,-0.012738848573902641,0.1568627450980392,0.35294117647058826,0.5195630646613234,0.07020571958321704,0.07462660140024613,0.11051379447266443
2026-04-02,10,51,0.11849000304937363,0.14384380960403795,0.11370556773440099,0.06035996401030427,0.030221722140667318,0.06697079311435285,0.07838310256757658,0.06077529583978722,0.6862745098039216,0.7254901960784313,0.32520350616549176,1,51,-0.23396237194538116,0.012094182519000225,0.009212416081802566,-0.07138966307473345,-0.07427142951193111,-0.015202505838333498,-0.011173919643770068,-0.015309023501422733,0.09803921568627451,0.37254901960784315,0.5557420833598082,0.08217329895268635,0.08955702221134665,0.13174962708503773
2026-04-06,10,51,0.11904623359441757,0.13715145971191003,0.12273091048583185,0.05227840565780595,0.03785785643172779,0.058107824995926545,0.05861907846902975,0.05378371270739866,0.6470588235294118,0.6078431372549019,0.36231236997365557,1,51,-0.23396237194538116,0.013360384452219097,0.02142909672812854,-0.07151266960188496,-0.06344395732597552,-0.01248844286131301,-0.006540405995707431,-0.00995608880798478,0.0784313725490196,0.43137254901960786,0.42268415241803275,0.07059626785723955,0.06515948446473718,0.12379107525969091
2026-04-07,10,51,0.1210193857550621,0.07580664938476603,0.06992560465952136,0.023026376666390756,0.01714533194114609,0.03336413056352074,0.038559961195493264,0.031532761703304366,0.5882352941176471,0.6078431372549019,0.42033229568946195,1,51,-0.23396237194538116,-0.004328066899868741,-0.003858886524572114,-0.057108339618244006,-0.05663915924294738,-0.010385674174727301,-0.006351583443355567,-0.0093137330012169,0.11764705882352941,0.45098039215686275,0.432806264864034,0.04374980473824804,0.04491154463884883,0.08013471628463475
2026-04-08,10,51,0.113166943192482,0.07779986231133415,0.06445548978991633,0.03122010146617247,0.017875728944754643,0.042431000326512806,0.03759773746765188,0.03997092668554545,0.5686274509803921,0.6274509803921569,0.4220136959595468,1,51,-0.23396237194538116,-0.016825923411926742,-0.024836468708199333,-0.06340568425708844,-0.07141622955336102,-0.012329241888792525,-0.006811468554131004,-0.012155980189892331,0.11764705882352941,0.4117647058823529,0.6414489547635093,0.05476024221530533,0.04440920602178289,0.09462578572326091
2026-04-09,10,51,0.11553435027599335,0.10392315047598175,0.08891226754747383,0.04623035045212317,0.031219467523615263,0.051387037196719006,0.03310715558223337,0.04641580441423699,0.5882352941176471,0.6274509803921569,0.385443505312985,1,51,-0.23396237194538116,0.004344548424262321,0.004203590673442781,-0.05334825159959626,-0.05348920935041579,-0.014289707468426205,-0.008011426179848678,-0.014484220781238523,0.13725490196078433,0.4117647058823529,0.5269709525912912,0.06567674466514521,0.04111858176208205,0.09957860205171942
2026-04-10,10,51,0.11645199358463287,0.08814300852257423,0.061671235712247974,0.037785844759933254,0.011314071949606985,0.040420336586286014,0.005571128812732086,0.03749072099585116,0.5490196078431373,0.5294117647058824,0.480677866200624,1,51,-0.23396237194538116,0.0032975774242218953,0.004207687276339911,-0.047059586338419106,-0.04614947648630108,-0.009235179935527008,-0.009560645396125387,-0.009629368840844353,0.13725490196078433,0.4117647058823529,0.5378534638041155,0.04965551652181302,0.015131774208857474,0.08484543109835235
2026-04-13,10,51,0.11677687615156174,0.08296770374414257,0.0525492965193195,0.049056482006606665,0.018638074781783587,0.04877617365844509,0.01608364372425647,0.044168541474439896,0.5686274509803921,0.5490196078431373,0.4230509154652819,1,51,-0.23396237194538116,-0.008308976925531814,-0.011153256862825867,-0.04222019866306773,-0.04506447860036178,-0.010992204897395464,-0.00978771111867288,-0.01107553410857268,0.17647058823529413,0.39215686274509803,0.5797768664700116,0.05976837855584055,0.02587135484292935,0.0912766806696744
2026-04-14,10,51,0.11659056693315506,0.09424785551881215,0.0314881740541928,0.060202055869236396,-0.002557625595382973,0.05573240742738175,0.019061087967484014,0.05245182053396397,0.49019607843137253,0.5294117647058824,0.4648105949484869,1,51,-0.23396237194538116,-0.000932069300659919,-0.00302999601192544,-0.03497786895023569,-0.03707579566150121,-0.00861474722383681,-0.011603700093480938,-0.008715478960568523,0.19607843137254902,0.43137254901960786,0.49247764600535043,0.06434715465121857,0.030664788060964954,0.09517992481947209
2026-04-15,10,51,0.11452716588973999,0.10076324741557315,0.045255785283425665,0.0549147664182313,-0.0005926957139161804,0.050569521250755846,0.0006480176883801327,0.04885243222733406,0.49019607843137253,0.5098039215686274,0.46271657535174526,1,51,-0.23396237194538116,-0.003292765982758673,-0.012169652926717123,-0.049141246980100514,-0.05801813392405897,-0.013163842900868234,-0.007836635499202714,-0.013375944960388813,0.1568627450980392,0.27450980392156865,0.5880953144870067,0.06373336415162408,0.008484653187582847,0.10405601339833181
2026-04-16,10,51,0.1126849576830864,0.08478228009584722,0.04541069227960293,0.05459104738236555,0.015219459566121252,0.05056117534212706,0.008739483707936703,0.04722580331943237,0.5490196078431373,0.5098039215686274,0.46437262248490785,1,51,-0.23396237194538116,-0.02146374740246832,-0.021433739324148826,-0.05165498011594999,-0.0516249720376305,-0.012776778655282033,-0.007583758899257718,-0.010803585837555326,0.1568627450980392,0.39215686274509803,0.5224705099290132,0.0633379539974091,0.01632324260719442,0.10624602749831555
2026-04-17,10,51,0.10932380706071854,0.10024298839906674,0.012992273547198785,0.05946521211404041,-0.02778550273782754,0.05676879731524715,-0.006744401407092258,0.05025995395053968,0.43137254901960786,0.49019607843137253,0.5245447412539465,1,51,-0.23396237194538116,-0.02754128969601988,-0.028859709242856857,-0.0683190659810462,-0.06963748552788318,-0.016933450401391447,-0.009623738202109764,-0.01448344148306945,0.13725490196078433,0.35294117647058826,0.5302273145185664,0.0737022477166386,0.0028793367950175064,0.1277842780950866
2026-04-20,10,51,0.1075892373919487,0.11944474981910877,0.03980310762870731,0.06942206795306335,-0.010219574237338103,0.06628328140836504,0.011894813824665786,0.05800302951643183,0.47058823529411764,0.5294117647058824,0.5119097927942101,1,51,-0.23396237194538116,-0.017170505899466657,-0.006127131807794339,-0.06719318776551206,-0.056149813673839755,-0.021323259467631073,-0.013000635568592487,-0.018842735095880764,0.13725490196078433,0.39215686274509803,0.562689476978719,0.0876065408759961,0.024895449393258273,0.1366152557185754
2026-04-21,10,51,0.1077180951833725,0.09693092050656142,0.04503322750678351,0.05900967380039229,0.00711198080061437,0.05619135508786505,0.013985396924571404,0.04941872685169899,0.5098039215686274,0.5882352941176471,0.5108721031565028,1,51,-0.23396237194538116,-0.006769794826272837,-0.0030541261873539005,-0.04469104153244198,-0.04097537289352304,-0.015469737047811035,-0.010068835393453988,-0.012781388382562455,0.23529411764705882,0.45098039215686275,0.4788862786781008,0.07166109213567608,0.024054232318025393,0.10370071533283427
